날짜,,글 제목,게시글 URL,,,,댓글,조회수,,,,병원,작업자
2026-01-06,,8kg 빼기 목표 다이어트수액이랑 다이어트약 처방,https://cafe.naver.com/feko/10270052,,,,3,13,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2026-01-07,,복부 허벅지 지방추출주사,https://cafe.naver.com/feko/10275456,,,,1,1,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2026-01-08,,지방추출주사 일주일정도 쉬면 충분하겠죠?,https://cafe.naver.com/feko/10281141,,,,1,18,,No,,,김채운 매니저
2026-01-08,,여름 되기전에 팔뚝살 빼고싶은데용....,https://cafe.naver.com/feko/10279813,,,,1,7,,No,,,차예나 매니저
2026-01-09,,복부 지방추출주사 효과 얼만큼 있어요??,https://cafe.naver.com/feko/10284646,,,,2,44,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2026-01-09,,다이어트 병원 일단 상담 가보는걸루,https://cafe.naver.com/feko/10284514,,,,3,18,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2026-01-12,,다이어트 수액 관심 많아요~!,https://cafe.naver.com/feko/10291387,,,,1,6,,No,,,김채운 매니저
2026-01-12,,,https://cafe.naver.com/feko/10290367,,,,0,0,,No,,,이슬 매니저
2026-01-13,,건강하게 살빼려고 병원가서 진료 받아보려는데 다이어트수액도 맞아보고 싶어서요,https://cafe.naver.com/feko/10295485,,,,2,5,,No,,,차예나 매니저
2026-01-14,,다이어트하면 한달동안 최소 오키로는 뺄수있을까요?,https://cafe.naver.com/feko/10301378,,,,3,17,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2026-01-14,,,https://cafe.naver.com/feko/10301201,,,,0,0,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),이슬 매니저
2026-01-15,,10kg 다이어트하려구요 다이어트수액 맞아보려는데요,https://cafe.naver.com/feko/10304770,,,,0,2,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2026-01-15,,,https://cafe.naver.com/feko/10304041,,,,0,0,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),이슬 매니저
2026-01-16,,,https://cafe.naver.com/feko/10309770,,,,0,0,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),이슬 매니저
2026-01-19,,밸런스랩 복부 아웃핏주사 정보,https://cafe.naver.com/feko/10315801,,,,2,3,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2026-01-19,,,,,,,,,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),
2026-01-20,,,https://cafe.naver.com/feko/10322471,,,,0,0,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),이슬 매니저
2026-01-20,,지방추출주사 잘하는 병원들을 찾고있는데요!,https://cafe.naver.com/feko/10322146,,,,4,25,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2026-01-20,,밸런스랩 다이어트수액,https://cafe.naver.com/feko/10321728,,,,1,10,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2026-01-20,,,https://cafe.naver.com/feko/10321485,,,,0,0,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),이슬 매니저
2026-01-21,,,https://cafe.naver.com/feko/10327405,,,,,,,Yes,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),김채운 매니저
2026-01-21,,역대급 몸무게 찍어서 다이어트병원에라도 가보려고 고민하고있어요😢,https://cafe.naver.com/feko/10325835,,,,,,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),차예나 매니저
2026-01-21,,배만 나와있는 거미형 체형 지출주 추천 병원 리스트 정해주세요~!,https://cafe.naver.com/feko/10325014,,,,,,,No,,밸런스랩성형외과 (내부용) (https://www.notion.so/21d286f326ff80489e35c25e18dcfcf9?pvs=21),이슬 매니저
