날짜,,글 제목,게시글 URL,,,,댓글,조회수,,,,병원,작업자
2025-08-19,,,,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-08-19,,,,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-08-18,,실리프팅 한달 차 이젠 진짜 자리 다 잡은거 같아요👍,https://cafe.naver.com/feko/9808114,,,,2,173,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-08-18,,,,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-08-18,,,,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-08-18,,저번주에 실리프팅 받았는데 효과 좋네요!,https://cafe.naver.com/feko/9805685,,,,7,53,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-08-14,,,,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-08-14,,,,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-08-14,,실리프팅 3주차 되니까 전후 다르긴하네요!,https://cafe.naver.com/feko/9799027,,,,4,126,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-08-13,,,,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-08-13,,,,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-08-13,,민트실 리프팅 윤곽주사 2주 지났어요,https://cafe.naver.com/fox5282/4327869,,,,0,58,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-08-13,,강남12 에서 실리프팅 회복 무쟈게 빠르네요 ㅎㅎ,https://cafe.naver.com/feko/9795310,,,,6,200,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-08-13,,민생지원금으로 강남12에서 실리프팅 받아요!,https://cafe.naver.com/feko/9794150,,,,2,47,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-08-12,,"강남12 상담, 실리프팅 이벤트 가격 후기",https://cafe.naver.com/fox5282/4326338,,,,3,190,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-08-12,,실리프팅 관심있으면 강남12에서 받으세요!,https://cafe.naver.com/feko/9791837,,,,19,190,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-08-12,,,,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-08-12,,,,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-08-11,,,,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-08-11,,콘셀티나 실리프팅 V라인리프팅 했는데 가격 실화인가요..,https://cafe.naver.com/feko/9787355,,,,22,355,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-08-11,,실리프팅 효과 너무 좋은데요!?,https://cafe.naver.com/suddes/3944270,,,,2,17,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-08-08,,오전에 강남12에서 상담 받고 실리프팅 바로 하고 왔어요!,https://cafe.naver.com/feko/9780515,,,,2,111,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-08-08,,실리프팅 효과 미쳤다리…,https://install.babitalk.com/?link_code=v7hohz&type=talks&id=7345271,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-08-07,,,,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-08-07,,,,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-08-07,,실리프팅 강남12 시술 2주차 무보정 기본 카메라 비교샷..,https://cafe.naver.com/feko/9774397,,,,23,310,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-08-07,,확실히 실리프팅이 체고긴하넹,https://install.babitalk.com/?link_code=v7hohz&type=talks&id=7341977,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-08-06,,,,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-08-06,,,,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-08-06,,강남12에서 실리프팅 윤곽주사1회 하고 2주차 됐어요,https://cafe.naver.com/feko/9771952,,,,4,90,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-08-06,,실리프팅으로 땅콩형 얼굴 탈출했어요!,https://cafe.naver.com/feko/9769664,,,,44,685,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-08-05,,어제 실리프팅 받고왔어요ㅎㅎ,https://cafe.naver.com/feko/9765505,,,,3,52,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-08-05,,강남12 실리프팅 두달차 확실히 매끄러워졌어요,https://cafe.naver.com/feko/9765227,,,,22,758,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-08-04,,,,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-08-04,,,,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-08-04,,언니 실리프팅 강남12에서 당일시술 받았어요!,https://cafe.naver.com/feko/9760684,,,,8,89,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-08-01,,실리프팅 강남12 에서 받았어요 ㅎㅎ,https://cafe.naver.com/feko/9756012,,,,28,401,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-08-01,,강남12 실리프팅 시술 후기,https://cafe.naver.com/feko/9755782,,,,31,486,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-07-31,,,https://abr.ge/r820sj,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-07-31,,,https://abr.ge/o9aean,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-07-31,,,https://abr.ge/93vm32,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-07-31,,,https://abr.ge/i0w0jd,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-07-31,,,https://abr.ge/o7ntd7,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-07-31,,,https://abr.ge/dgjs9s,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-07-31,,,https://abr.ge/qn61ag,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-07-31,,,https://abr.ge/ay2bd3,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-07-31,,,https://abr.ge/3z6xmo,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-07-31,,,https://abr.ge/ed2swp,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-07-31,,,https://abr.ge/4sya04,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-07-31,,,https://abr.ge/iapvvt,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-07-31,,,https://abr.ge/d1gsl8,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-07-31,,,https://abr.ge/320so7,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-07-31,,,https://abr.ge/d9au8j,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-07-31,,,https://abr.ge/5gj087,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-07-31,,,https://abr.ge/ocwhq4,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-07-31,,,https://abr.ge/n9frrm,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-07-31,,,https://abr.ge/lw0lrs,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-07-29,,어제 실리프팅 상담 다녀왔어요!,https://cafe.naver.com/feko/9741850,,,,3,28,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-07-28,,저번주에 실리프팅 당일시술 받고 왔어요~!,https://cafe.naver.com/feko/9737545,,,,12,144,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-07-25,,실리프팅 효과 너무 좋은데요!!,https://cafe.naver.com/suddes/3937531,,,,9,18,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-07-24,,강남12 실리프팅 상담 후기,https://cafe.naver.com/feko/9729905,,,,41,831,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-07-24,,윤곽주사 실리프팅 강남12에서 하구왔어요,https://cafe.naver.com/feko/9728681,,,,3,70,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-07-23,,실리프팅 강남12에서 받았는데 효과 잘나왔죠?,https://cafe.naver.com/feko/9722610,,,,13,222,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-07-23,,,https://install.babitalk.com/?link_code=bnmmbk&type=reviews&id=7313682,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-07-21,,실리프팅 전문병원 가라는 이유 알겠어요!,https://cafe.naver.com/fox5282/4283792,,,,11,258,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-07-18,,이중턱 실리프팅 6개월 됐는데 더 좋아진듯한.. 근육묶기 왜 하지..?,https://cafe.naver.com/feko/9709139,,,,16,367,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-07-18,,객관적으로 바라본 실리프팅 후기,https://install.babitalk.com/?link_code=v7hohz&type=talks&id=7305466,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-07-17,,윤곽주사랑 민트실리프팅 이벤트 상담 받구왔어요,https://cafe.naver.com/feko/9705534,,,,2,78,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-07-16,,실리프팅 하고 2주 됐는데 더 갸름해진거 같네요,https://cafe.naver.com/feko/9700716,,,,12,120,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-07-16,,턱살 고민이면 실리프팅 ㄱㄱ!!!,https://cafe.naver.com/feko/9698693,,,,8,135,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-07-15,,실리프팅 상담 다녀왔어요 ㅋㅋ,https://install.babitalk.com/?link_code=v7hohz&type=talks&id=7299235,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-07-15,,,https://cafe.naver.com/feko/9693839,,,,0,0,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-07-14,,언니 실리프팅 효과 보니까 저도 하려구요....👍,https://cafe.naver.com/feko/9689991,,,,8,108,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-07-11,,내돈내산으로 받은 실리프팅 무보정 전후 차이 올려봐요 ㅎㅎ,https://cafe.naver.com/feko/9685410,,,,16,251,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-07-11,,실리프팅 강남12에서 당일시술 받았어요☺️,https://cafe.naver.com/feko/9684071,,,,7,128,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-07-10,,실리프팅 6줄만 했는데 광대+볼 쫙 당겨진 효과👍,https://cafe.naver.com/feko/9681412,,,,50,1013,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-07-10,,땅콩형얼굴 실리프팅으로 커버 했어요!,https://cafe.naver.com/feko/9680165,,,,19,633,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-07-08,,실리프팅 하니까 훨씬 어려보인데요😘,https://cafe.naver.com/feko/9669792,,,,14,180,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-07-07,,얼굴라인 실르핕응로 되네요 ㅎㅎ,https://install.babitalk.com/?link_code=v7hohz&type=talks&id=7283714,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-07-07,,,https://install.babitalk.com/?link_code=v7hohz&type=talks&id=7283682,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-07-07,,강남12에서 실조합해서 실리프팅 받기로 했어요!,https://cafe.naver.com/feko/9665002,,,,0,97,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-07-04,,실리프팅이 얼굴형 이정도로 매끈해지네요!???,https://cafe.naver.com/feko/9658709,,,,10,178,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-07-04,,어제 실리프팅 상담받고 당일시술 받았어요ㅎㅎㅎ,https://cafe.naver.com/feko/9658517,,,,3,59,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-07-03,,윤곽수술 하고 처진거 실리프팅으로 올리고 왔어요,https://cafe.naver.com/feko/9656449,,,,2,100,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-07-03,,강남12 김원장님 손기술 굿...,https://cafe.naver.com/feko/9653898,,,,9,74,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
2025-07-03,,,https://abr.ge/mpjk5i,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-07-02,,,https://abr.ge/m1nlv9,,,,,,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),정예진 매니저
2025-07-02,,실리프팅+윤곽주사 강남12 에서 1주차~~,https://cafe.naver.com/feko/9651839,,,,24,632,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-07-01,,민트실 리프팅 일주일! 시간 지날수록 마음에 드네요,https://cafe.naver.com/feko/9647156,,,,9,342,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),문나래 매니저
2025-07-01,,강남12 상담받고 당일시술 받고 왔어요,https://cafe.naver.com/feko/9645185,,,,10,123,,,,강남12의원 (내부용) (https://www.notion.so/12-223286f326ff800a87b5d7b5f47a6b12?pvs=21),김채운 매니저
